Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Colombia,COL,2008,5955.4404,0,3059.9507
Colombia,COL,2009,5995.4546,0,2741.441
Colombia,COL,2010,6347.9575,0,2732.4924
Colombia,COL,2011,6082.169,0,3205.8079
Colombia,COL,2012,6706.0933,0,3119.1282
Colombia,COL,2013,6908.5757,0,2874.8784
Colombia,COL,2014,7290.7764,0,2886.8523
Colombia,COL,2015,7338.5913,0,2856.958
Colombia,COL,2016,7657.623,0,2935.1243
Colombia,COL,2017,7083.538,0,3462.001
Colombia,COL,2018,7174.588,0,3376.2068
Colombia,COL,2019,7487.45,0,3192.178
Colombia,COL,2020,6544.9517,0,2909.3535
Colombia,COL,2021,6946.8535,,3424.7437
Croatia,HRV,1990,18302.664,0,2308.5813
Croatia,HRV,1991,13916.607,0,3589.6296
Croatia,HRV,1992,14097.455,0,2684.0889
Croatia,HRV,1993,14709.022,0,2820.075
Croatia,HRV,1994,14269.982,0,3338.6519
Croatia,HRV,1995,14773.343,0,3499.1038
Croatia,HRV,1996,14912.375,0,4892.7437
Croatia,HRV,1997,16141.165,0,3674.862
Croatia,HRV,1998,17360.19,0,3824.7217
Croatia,HRV,1999,17462.223,0,4705.9067
Croatia,HRV,2000,17031.225,0,4195.8687
Croatia,HRV,2001,17844.629,0,4681.0244
Croatia,HRV,2002,18859.072,0,3809.632
Croatia,HRV,2003,20284.34,0,3548.168
Croatia,HRV,2004,19927.602,0,4950.5176
Croatia,HRV,2005,20106.621,0,4564.725
Croatia,HRV,2006,20154.234,0,4282.2764
Croatia,HRV,2007,21566.877,0,3044.1472
Croatia,HRV,2008,20803.086,0,3738.196
Croatia,HRV,2009,19509.365,0,4774.345
Croatia,HRV,2010,18871.111,0,5910.5103
Croatia,HRV,2011,18336.824,0,3358.2168
Croatia,HRV,2012,16805.686,0,3340.6604
Croatia,HRV,2013,16330.912,0,5880.3105
Croatia,HRV,2014,16029.382,0,6302.5723
Croatia,HRV,2015,16542.156,0,4784.459
Croatia,HRV,2016,17071.955,0,5353.723
Croatia,HRV,2017,18023.05,0,4583.456
Croatia,HRV,2018,17210.01,0,6307.8027
Croatia,HRV,2019,17580.95,0,5443.6094
Croatia,HRV,2020,16504.225,0,5614.0483
Croatia,HRV,2021,17358.81,0,6921.5317
Cyprus,CYP,1965,7581.157,0,0
Cyprus,CYP,1966,8575.083,0,0
Cyprus,CYP,1967,9219.807,0,0
Cyprus,CYP,1968,10162.369,0,0
Cyprus,CYP,1969,11918.084,0,0
Cyprus,CYP,1970,12491.854,0,0
Cyprus,CYP,1971,14817.3125,0,0
Cyprus,CYP,1972,16578.896,0,0
Cyprus,CYP,1973,17702.572,0,0
Cyprus,CYP,1974,15746.498,0,0
Cyprus,CYP,1975,13225.367,0,0
Cyprus,CYP,1976,13366.282,0,0
Cyprus,CYP,1977,14924.848,0,0
Cyprus,CYP,1978,15127.761,0,0
Cyprus,CYP,1979,15176.443,0,0
Cyprus,CYP,1980,15130.458,0,0
Cyprus,CYP,1981,14342.979,0,0
Cyprus,CYP,1982,16968.06,0,0
Cyprus,CYP,1983,17570.262,0,0
Cyprus,CYP,1984,17524.965,0,0
Cyprus,CYP,1985,18540.297,0,0
Cyprus,CYP,1986,19024.035,0,0
Cyprus,CYP,1987,22887.57,0,0
Cyprus,CYP,1988,23283.676,0,0
Cyprus,CYP,1989,23549.453,0,0
Cyprus,CYP,1990,24444.53,0,0
Cyprus,CYP,1991,24418.672,0,0
Cyprus,CYP,1992,28128.941,0,0
Cyprus,CYP,1993,28680.846,0,0
Cyprus,CYP,1994,28103.857,0,0
Cyprus,CYP,1995,29255.7,0,0
Cyprus,CYP,1996,29094.268,0,0
Cyprus,CYP,1997,28804.805,0,0
Cyprus,CYP,1998,30007.21,0,0
Cyprus,CYP,1999,31000.758,0,0
Cyprus,CYP,2000,31912.984,0,0
Cyprus,CYP,2001,31725.172,0,0
Cyprus,CYP,2002,30732.92,0,0
Cyprus,CYP,2003,32076.912,0,0
Cyprus,CYP,2004,30653.34,0,2.1350994
Cyprus,CYP,2005,33739.426,0,2.5418835
Cyprus,CYP,2006,32600.062,0,4.137275
Cyprus,CYP,2007,32560.555,0,9.653514
Cyprus,CYP,2008,32628.193,0,43.686348
Cyprus,CYP,2009,31261.156,0,88.52602
Cyprus,CYP,2010,29808.443,0,192.25307
Cyprus,CYP,2011,28841.889,0,448.51083
Cyprus,CYP,2012,26538.066,0,628.7554
Cyprus,CYP,2013,23299.3,0,783.2957
Cyprus,CYP,2014,23190.746,0,752.66974
Cyprus,CYP,2015,23557.355,0,928.2512
Cyprus,CYP,2016,25436.861,0,971.3986
Cyprus,CYP,2017,25907.795,0,981.1297
Cyprus,CYP,2018,25518.63,0,1029.8
Cyprus,CYP,2019,25210.375,0,1130.4069
Cyprus,CYP,2020,21326.21,0,1293.9241
Czechia,CZE,1965,47633.9,0,680.1592
Czechia,CZE,1966,47890.797,0,639.1847
Czechia,CZE,1967,47090.62,0,574.7464
Czechia,CZE,1968,49186.14,0,444.07068
Czechia,CZE,1969,51314.95,0,362.01773
Czechia,CZE,1970,53269.44,0,516.2812
Czechia,CZE,1971,56040.957,0,363.87952
Czechia,CZE,1972,56145.81,0,379.4062
Czechia,CZE,1973,56257.69,0,322.86948
Czechia,CZE,1974,56299.605,0,539.9897
Czechia,CZE,1975,58243.77,0,535.0219
Czechia,CZE,1976,59620.344,0,423.8488
Czechia,CZE,1977,61100.316,0,573.3549
Czechia,CZE,1978,61690.785,0,530.73346
Czechia,CZE,1979,61938.887,0,662.0681
Czechia,CZE,1980,59760.3,0,690.7279
Czechia,CZE,1981,59329.082,0,592.61456
Czechia,CZE,1982,58683.156,0,479.72797
Czechia,CZE,1983,58701.348,55.1072,475.21252
Czechia,CZE,1984,60482.098,341.33777,372.64844
Czechia,CZE,1985,60157.984,660.193,479.61298
Czechia,CZE,1986,59747.395,1693.5286,538.434
Czechia,CZE,1987,59755.094,2947.3896,707.5249
Czechia,CZE,1988,59818.516,3253.843,602.3517
Czechia,CZE,1989,57829.645,3419.5032,471.47693
Czechia,CZE,1990,49275.94,3466.6016,333.26874
Czechia,CZE,1991,44645.07,3341.117,312.5351
Czechia,CZE,1992,43066.254,3371.1284,402.06732
Czechia,CZE,1993,42494.316,3472.1965,460.66815
Czechia,CZE,1994,41106.152,3567.6128,513.84906
Czechia,CZE,1995,43068.957,3365.3809,699.4709
Czechia,CZE,1996,44625.66,3541.5007,656.0473
Czechia,CZE,1997,42795.09,3448.951,642.1682
Czechia,CZE,1998,41355.676,3643.157,584.75024
Czechia,CZE,1999,39363.71,3697.9363,697.7142
Czechia,CZE,2000,41854.895,3767.7493,669.1695
Czechia,CZE,2001,42566.234,4064.368,750.28284
Czechia,CZE,2002,41477.52,5126.293,864.9349
Czechia,CZE,2003,42569.887,7025.747,545.11475
Czechia,CZE,2004,43518.805,7094.2017,750.53986
Czechia,CZE,2005,43038.887,6609.3115,870.15875
Czechia,CZE,2006,43455.23,6901.4653,1000.6308
Czechia,CZE,2007,42793.555,6869.399,970.0726
Czechia,CZE,2008,41403.492,6898.368,1065.8383
Czechia,CZE,2009,38755.27,6996.44,1322.4255
Czechia,CZE,2010,40049.055,7123.4126,1646.8212
Czechia,CZE,2011,38342.86,7132.8906,2044.5786
Czechia,CZE,2012,37372.195,7590.8125,2278.7107
Czechia,CZE,2013,36076.68,7647.327,2613.9941
Czechia,CZE,2014,35210.055,7495.7183,2576.1033
Czechia,CZE,2015,35170.96,6590.876,2638.5647
Czechia,CZE,2016,35267.3,5881.7544,2622.2988
Czechia,CZE,2017,36199.363,6872.1367,2680.8909
Czechia,CZE,2018,35774.418,7211.0073,2611.782
Czechia,CZE,2019,34942.38,7260.8623,2773.3538
Czechia,CZE,2020,31571.21,7189.704,2808.9438
Czechia,CZE,2021,33715.67,7341.4883,2880.952
Denmark,DNK,1965,34929.06,0,15.542367
Denmark,DNK,1966,39400.824,0,16.029001
Denmark,DNK,1967,39309.203,0,15.2903385
Denmark,DNK,1968,40800.168,0,12.756765
Denmark,DNK,1969,46563.37,0,13.286727
Denmark,DNK,1970,49343.9,0,14.4156475
Denmark,DNK,1971,46362.65,0,14.332609
Denmark,DNK,1972,48638.29,0,14.247461
Denmark,DNK,1973,46799.402,0,14.169237
Denmark,DNK,1974,42364.117,0,14.098883
Denmark,DNK,1975,41551.785,0,12.276428
Denmark,DNK,1976,45559.625,0,11.062273
Denmark,DNK,1977,46345.57,0,15.090799
Denmark,DNK,1978,46884.54,0,17.3617
Denmark,DNK,1979,46691.863,0,20.217688
Denmark,DNK,1980,45426.53,0,25.731012
Denmark,DNK,1981,40786.43,0,26.530495
Denmark,DNK,1982,38984.47,0,28.14856
Denmark,DNK,1983,37044.58,0,55.52643
Denmark,DNK,1984,37685.594,0,57.175884
Denmark,DNK,1985,42477.383,0,69.29082
Denmark,DNK,1986,43369.555,0,120.868484
Denmark,DNK,1987,41754.273,0,155.34167
Denmark,DNK,1988,41179.656,0,237.00626
Denmark,DNK,1989,37802.92,0,338.27975
Denmark,DNK,1990,38759.516,0,497.18076
Denmark,DNK,1991,44482.83,0,658.5099
Denmark,DNK,1992,41288.05,0,860.1882
Denmark,DNK,1993,43482.887,0,1051.9052
Denmark,DNK,1994,46562.387,0,1014.4045
Denmark,DNK,1995,45458.383,0,1076.5017
Denmark,DNK,1996,53947.266,0,1206.6161
Denmark,DNK,1997,48150.04,0,1684.8604
Denmark,DNK,1998,45636.86,0,2238.5432
Denmark,DNK,1999,43758.543,0,2492.4995
Denmark,DNK,2000,41144.105,0,3142.428
Denmark,DNK,2001,40974.938,0,3275.657
Denmark,DNK,2002,40237.49,0,3779.7397
Denmark,DNK,2003,42821.574,0,4475.641
Denmark,DNK,2004,39387.844,0,5233.7163
Denmark,DNK,2005,37562.76,0,5360.6343
Denmark,DNK,2006,42056.402,0,4993.2373
Denmark,DNK,2007,38939.316,0,5525.1396
Denmark,DNK,2008,37246.25,0,5374.17
Denmark,DNK,2009,34609.934,0,5325.406
Denmark,DNK,2010,35297.324,0,6560.227
Denmark,DNK,2011,31825.041,0,7356.1206
Denmark,DNK,2012,28341.8,0,7620.979
Denmark,DNK,2013,29323.793,0,8094.055
Denmark,DNK,2014,27055.6,0,8993.219
Denmark,DNK,2015,25296.566,0,9360.165
Denmark,DNK,2016,25732.299,0,9063.992
Denmark,DNK,2017,24131.152,0,10689.38
Denmark,DNK,2018,24051.84,0,10082.696
Denmark,DNK,2019,22208.64,0,11067.527
Denmark,DNK,2020,18252.582,0,11147.838
Denmark,DNK,2021,18821.158,,12506.809
Ecuador,ECU,1965,1484.0002,0,137.95038
Ecuador,ECU,1966,1504.7495,0,153.34389
Ecuador,ECU,1967,1578.3721,0,164.08981
Ecuador,ECU,1968,1831.9188,0,166.4862
Ecuador,ECU,1969,1883.1025,0,179.47908
Ecuador,ECU,1970,2199.443,0,194.02756
Ecuador,ECU,1971,2350.8718,0,204.86296
Ecuador,ECU,1972,2394.2822,0,201.39793
Ecuador,ECU,1973,2509.6035,0,191.39938
Ecuador,ECU,1974,2851.818,0,213.92952
Ecuador,ECU,1975,2758.4983,0,261.33463
Ecuador,ECU,1976,2989.4175,0,244.91954
Ecuador,ECU,1977,3522.6575,0,219.80455
Ecuador,ECU,1978,3506.5417,0,303.2624
Ecuador,ECU,1979,3597.5447,0,264.62686
Ecuador,ECU,1980,4454.314,0,316.92996
Ecuador,ECU,1981,4878.9033,0,275.78152
Ecuador,ECU,1982,5210.2964,0,308.7161
Ecuador,ECU,1983,4689.674,0,578.56396
Ecuador,ECU,1984,4655.9785,0,1059.5112
Ecuador,ECU,1985,5540.3726,0,1047.7247
Ecuador,ECU,1986,5483.864,0,1250.0864
Ecuador,ECU,1987,5380.812,0,1388.9313
Ecuador,ECU,1988,6198.808,0,1431.3671
Ecuador,ECU,1989,6248.524,0,1434.7357
Ecuador,ECU,1990,6338.516,0,1411.0814
Ecuador,ECU,1991,6964.9375,0,1404.5531
Ecuador,ECU,1992,6805.118,0,1347.4918
Ecuador,ECU,1993,6741.403,0,1543.2292
Ecuador,ECU,1994,7130.0444,0,1710.7899
Ecuador,ECU,1995,6881.2236,0,1319.8506
Ecuador,ECU,1996,7571.4985,0,1592.9558
Ecuador,ECU,1997,8416.842,0,1611.7576
Ecuador,ECU,1998,8328.538,0,1576.9623
Ecuador,ECU,1999,7171.19,0,1709.749
Ecuador,ECU,2000,6464.374,0,1782.4662
Ecuador,ECU,2001,6594.5835,0,1617.0675
Ecuador,ECU,2002,6284.884,0,1680.2617
Ecuador,ECU,2003,6449.2974,0,1565.5819
Ecuador,ECU,2004,6848.2007,0,1578.7887
Ecuador,ECU,2005,7312.161,0,1455.0614
